"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","328","GetFranchiseList - page_size and country valid, status invalid","API_Regression_Suite","Fri Oct 17 10:09:47 UTC 2025","passed","Fri Oct 17 10:09:47 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1110","CreateFranchise - valid name with two words","API_Regression_Suite","Fri Oct 17 10:09:14 UTC 2025","passed","Fri Oct 17 10:09:15 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","328","GetFranchiseList - status is SQL injection","API_Regression_Suite","Fri Oct 17 10:09:45 UTC 2025","passed","Fri Oct 17 10:09:45 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","327","GetFranchiseList - status is array","API_Regression_Suite","Fri Oct 17 10:09:44 UTC 2025","passed","Fri Oct 17 10:09:44 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","413","GetFranchiseList - page_size is object","API_Regression_Suite","Fri Oct 17 10:09:37 UTC 2025","failed","Fri Oct 17 10:09:37 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","1360","GetFranchiseList - page_size is extremely large","API_Regression_Suite","Fri Oct 17 10:09:35 UTC 2025","failed","Fri Oct 17 10:09:37 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","329","GetFranchiseList - status is empty string","API_Regression_Suite","Fri Oct 17 10:09:42 UTC 2025","passed","Fri Oct 17 10:09:43 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","405","GetFranchiseList - page_size is omitted","API_Regression_Suite","Fri Oct 17 10:09:34 UTC 2025","failed","Fri Oct 17 10:09:35 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","409","GetFranchiseList - page_size is array","API_Regression_Suite","Fri Oct 17 10:09:37 UTC 2025","failed","Fri Oct 17 10:09:37 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","400","GetFranchiseList - page_size is boolean true","API_Regression_Suite","Fri Oct 17 10:09:34 UTC 2025","failed","Fri Oct 17 10:09:34 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
