"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","364","GetFranchiseList - page_size is omitted","API_Regression_Suite","Fri Oct 17 10:14:58 UTC 2025","failed","Fri Oct 17 10:14:59 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","284","GetFranchiseList - status is empty string","API_Regression_Suite","Fri Oct 17 10:15:06 UTC 2025","passed","Fri Oct 17 10:15:06 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","439","GetFranchiseList - page_size is array","API_Regression_Suite","Fri Oct 17 10:15:00 UTC 2025","failed","Fri Oct 17 10:15:01 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","370","GetFranchiseList - page_size valid, country invalid, status valid","API_Regression_Suite","Fri Oct 17 10:15:10 UTC 2025","passed","Fri Oct 17 10:15:10 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","379","GetFranchiseList - country is empty string","API_Regression_Suite","Fri Oct 17 10:15:02 UTC 2025","passed","Fri Oct 17 10:15:02 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Validates GET /v1/franchise with dynamic parameters - Positive Test","1292","GetFranchiseList","API_Regression_Suite","Fri Oct 17 10:14:46 UTC 2025","passed","Fri Oct 17 10:14:47 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","GetFranchiseList"
"","373","GetFranchiseList - country is special characters","API_Regression_Suite","Fri Oct 17 10:15:03 UTC 2025","passed","Fri Oct 17 10:15:03 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","284","GetFranchiseList - status is null","API_Regression_Suite","Fri Oct 17 10:15:05 UTC 2025","passed","Fri Oct 17 10:15:06 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","386","GetFranchiseList - page_size is float","API_Regression_Suite","Fri Oct 17 10:14:56 UTC 2025","passed","Fri Oct 17 10:14:57 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","368","GetFranchiseList - page_size is special characters","API_Regression_Suite","Fri Oct 17 10:14:59 UTC 2025","failed","Fri Oct 17 10:14:59 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1108","CreateFranchise - valid name with two words","API_Regression_Suite","Fri Oct 17 10:14:40 UTC 2025","passed","Fri Oct 17 10:14:41 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","362","GetFranchiseList - page_size is SQL injection","API_Regression_Suite","Fri Oct 17 10:15:07 UTC 2025","failed","Fri Oct 17 10:15:08 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","373","GetFranchiseList - country is array","API_Regression_Suite","Fri Oct 17 10:15:05 UTC 2025","passed","Fri Oct 17 10:15:05 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","371","GetFranchiseList - page_size is zero","API_Regression_Suite","Fri Oct 17 10:14:57 UTC 2025","failed","Fri Oct 17 10:14:57 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","373","GetFranchiseList - country is lowercase","API_Regression_Suite","Fri Oct 17 10:15:04 UTC 2025","passed","Fri Oct 17 10:15:04 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","285","GetFranchiseList - all params as empty string","API_Regression_Suite","Fri Oct 17 10:15:09 UTC 2025","passed","Fri Oct 17 10:15:09 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","379","GetFranchiseList - country is null","API_Regression_Suite","Fri Oct 17 10:15:01 UTC 2025","passed","Fri Oct 17 10:15:02 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1586","CreateFranchise - all valid fields","API_Regression_Suite","Fri Oct 17 10:14:38 UTC 2025","passed","Fri Oct 17 10:14:40 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","298","GetFranchiseByID","API_Regression_Suite","Fri Oct 17 10:14:56 UTC 2025","passed","Fri Oct 17 10:14:56 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseByID"
"","430","GetFranchiseList - page_size is null","API_Regression_Suite","Fri Oct 17 10:14:58 UTC 2025","failed","Fri Oct 17 10:14:58 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
